Code,Expedition,State,French name,Baudin's Original name,Australian name,Aborigines name,Aborigines langage,latitude,longitude,Source coordonnées,test coordonnées,Vérifié,Caracteristiques (FR),Characteristic (EN),Origine du nom (FR),Origin of the name (EN),URL WIKI FR,URL WIKi EN,URL IMG,URL DIV,Origine du nom version initiale,détails,@
Baudin302,Baudin,SA,I de Montenotte,,"D'Entrecasteaux Reef, the islands were identified first by d'Entrecasteaux",,,,,,,,,,"La bataille de Montenotte (12 avril 1796) fut la première victoire de la campagne d'Italie de Napoléon Bonaparte, opposant l'armée française aux armées du Royaume de Sardaigne et d'Autriche.","The Battle of Montenotte (12 April 1796) was the first victory of Napoleon Bonaparte's Italian campaign, pitting the French army against the armies of the Kingdom of Sardinia and Austria.",https://fr.wikipedia.org/wiki/Bataille_de_Montenotte,https://en.wikipedia.org/wiki/Battle_of_Montenotte,,,"La bataille de Montenotte eut lieu le 12 avril 1796 à Montenotte (nord-ouest de l'Italie) durant la campagne d'Italie desGuerres de la Révolution française, entre l'armée française commandée par Bonaparte et les armées du Royaume de Sardaigne et d'Autriche sous les ordres du comte Eugène-Guillaume Argenteau.",,
Baudin303,Baudin,SA,C des Adieux,Cap des Adieux,Cape Adieu,,,,,,,,,,Fin de la terre Napoléon.,End of Napoleon Land.,,,,,Fin de la terre Napoléon,,
Baudin304,Baudin,SA,I Fénélon,,Fenelon Island,,,,,,,,,,"François de Salignac de La Mothe-Fénelon, dit Fénelon (6 août 1651 – 7 janvier 1715), est un homme d'Église, théologien et écrivain français.","François de Salignac de La Mothe-Fénelon, known as Fénelon (6 August 1651 – 7 January 1715), was a French churchman, theologian, and writer.",https://fr.wikipedia.org/wiki/F%C3%A9nelon,https://en.wikipedia.org/wiki/F%C3%A9nelon,,,"François de Salignac de La Mothe-Fénelon dit Fénelon, né le 6 août 1651 au château de Fénelon à Sainte-Mondane, mort le 7 janvier 1715 à Cambrai, est un homme d'Église, théologien et écrivain français.",,
Baudin305,Baudin,SA,I Talleyrand,,St Francis Island,,,,,,,,,,Charles-Maurice de Talleyrand-Périgord (2 février 1754 – 17 mai 1838) est un homme d'État et diplomate français. Il fut ministre des Relations extérieures sous Napoléon.,Charles Maurice de Talleyrand-Périgord (2 February 1754 – 17 May 1838) was a French statesman and diplomat. He served as Minister of Foreign Affairs under Napoleon.,https://fr.wikipedia.org/wiki/Charles-Maurice_de_Talleyrand-P%C3%A9rigord,https://en.wikipedia.org/wiki/Charles_Maurice_de_Talleyrand-P%C3%A9rigord,,,"harles-Maurice de Talleyrand-Périgord, communément nommé TalleyrandN 1, est un homme d'État et diplomatefrançais, né le 2 février 1754 à Paris, mort dans cette même ville le 17 mai 1838.",,
Baudin306,Baudin,SA,I Malesherbes,,Smooth Island,,,,,,,,,,"Chrétien-Guillaume de Lamoignon de Malesherbes (6 décembre 1721 – 22 avril 1794) est un magistrat et homme d’État français. Connu pour son soutien à la publication de l'*Encyclopédie*, il fut l'un des défenseurs de Louis XVI lors de son procès avant d'être lui-même guillotiné.","Chrétien-Guillaume de Lamoignon de Malesherbes (6 December 1721 – 22 April 1794) was a French statesman and magistrate. Known for his support for the publication of the *Encyclopédie*, he was one of Louis XVI's defenders at his trial before being guillotined himself.",https://fr.wikipedia.org/wiki/Chr%C3%A9tien-Guillaume_de_Lamoignon_de_Malesherbes,https://en.wikipedia.org/wiki/Chr%C3%A9tien-Guillaume_de_Lamoignon_de_Malesherbes,,,"Chrétien-Guillaume de Lamoignon de Malesherbes, né le 6 décembre 1721 à Paris, où il a été guillotiné le 22 avril 1794, est un magistrat, botaniste et homme d’État français. Ainsi, lorsque le privilège des éditeurs de l'Encyclopédie est révoqué et que le parlement ordonne la saisie des papiers de Diderot, Lamoignon de Malesherbes le fait avertir secrètement. Diderot, consterné, courut chez lui. « Que devenir ? s’écriait-il ; comment, en vingt-quatre heures, déménager tous mes manuscrits ? Je n’ai pas le temps d’en faire le triage. Et surtout où trouver des gens qui veuillent s’en charger et qui le puissent avec sûreté ? — Envoyez-les tous chez moi, répondit M. de Malesherbes, on ne viendra pas les y chercher2. ». Il est particulièrement connu pour le soutien qu'il apporta, en tant que chef de la censure royale, à la publication de l'Encyclopédie de Denis Diderot et Jean le Rond D'Alembert. Il fut un des défenseurs de Louis XVI à son procès.Tronchet Malherbes et Deseze sont les avocats qui defendirent Louis XVI lors de son proces. 
Malherbes avait un eclat, un lustre du fait des fonctions qu’il avait executees sous Louis XVI et de son role dans la protection de l’encyclopedie. Il fut guillotine le 22 avril 1794, et sa fille et deux de ses petits enfants juste avant lui sous ses yeux. « Qui eut cru que la tolerance elle-meme aurait ses fanatiques ? ». ",,
Baudin307,Baudin,SA,I Massillon,,Massillon Island,,,,,,,,,,,,https://fr.wikipedia.org/wiki/Jean-Baptiste_Massillon,https://en.wikipedia.org/wiki/Jean_Baptiste_Massillon,,,,,
Baudin308,Baudin,SA,I Sully,,Egg Island,,,,,,,,,,,,https://fr.wikipedia.org/wiki/Maximilien_de_Sully_(1559-1641),"https://en.wikipedia.org/wiki/Maximilien_de_B%C3%A9thune,_Duke_of_Sully",,,,,
Baudin309,Baudin,SA,I D'Après,,No official name,,,,,,,,,,"Jean-Baptiste d'Après de Mannevillette (11 février 1707 – 1er mars 1780) fut un hydrographe français. Capitaine de vaisseau de la Compagnie des Indes, il publia le *Neptune oriental* (1745-1775), un atlas de cartes qui jouit d'une réputation internationale.","Jean-Baptiste d'Après de Mannevillette (11 February 1707 – 1 March 1780) was a French hydrographer. A captain in the French East India Company, he published the *Neptune Oriental* (1745-1775), an atlas of charts that enjoyed an international reputation.",https://fr.wikipedia.org/wiki/Jean-Baptiste_d%27Apr%C3%A8s_de_Mannevillette,https://en.wikipedia.org/wiki/Jean-Baptiste_d%27Apr%C3%A8s_de_Mannevillette,,,"Jean-Baptiste d'Après de Mannevillette, de son nom complet Jean-Baptiste-Nicolas-Denis d'Après de Mannevillette, né le11 février 1707 au Havre et mort le 1er mars 17801, fut un hydrographe français. Né au Havre, il devint capitaine de vaisseau de laCompagnie des Indes et cartographia les côtes de l'Inde et de la Chine. Il publia, sous le titre de Neptune oriental (1745-1775), descartes de ces parages qui jouirent d'une réputation internationale.",,
Baudin310,Baudin,SA,Terre Napoleon,,,,,,,,,,,,,,,,,,,,
Baudin311,Baudin,Tas,La Brioche,La Brioche,Wright Rock ,,,,,,,,,,"Groupe de noms (La Pyramide, Le Cône, Le Coin-de-Mire) qui évoquent des formes géométriques.","A group of names (The Pyramid, The Cone, The Quoin) that evoke geometric shapes.",,,,,groupe de noms avec la Pyramide le Cone et le Coin de Mire qui evoquent des formes geometriques?,,
Baudin312,Baudin,Tas,Le Coin-de-Mire,Le Coin de Mire,"Curtis Island, Curtis Island Group Group",,,,,,,,,,"Groupe de noms (La Pyramide, Le Cône, Le Coin-de-Mire) qui évoquent des formes géométriques.","A group of names (The Pyramid, The Cone, The Quoin) that evoke geometric shapes.",,,,,groupe de noms avec la Pyramide le Cone et peut-etre la Brioche qui evoquent des formes geometriques?,,
Baudin313,Baudin,Tas,Le Cône,Le Cône,Rodondo,,,,,,,,,,,,,,,,,,
Baudin314,Baudin,Tas,Cap Bonpland,,Stoke Point,,,,,,,,,,Aimé Bonpland (22 août 1773 – 11 mai 1858) est un explorateur et botaniste français qui voyagea avec Alexander von Humboldt en Amérique du Sud. Il fut nommé surintendant des jardins de l'impératrice Joséphine au château de la Malmaison.,Aimé Bonpland (22 August 1773 – 11 May 1858) was a French explorer and botanist who travelled with Alexander von Humboldt in South America. He was appointed superintendent of Empress Joséphine's gardens at the Château de Malmaison.,https://fr.wikipedia.org/wiki/Aim%C3%A9_Bonpland,https://en.wikipedia.org/wiki/Aim%C3%A9_Bonpland,,,"Aimé Goujaud, dit Bonpland, naît à La Rochelle en 1773. Il étudie la médecine et la botanique au Muséum national d’Histoire naturelle à Paris, ancien Jardin du Roi. Le destin de Bonpland est lié à l’Amérique espagnole dès 1799, au moment de son départ pour le Venezuela avec Alexandre de Humboldt. Tous deux, parcourent le Venezuela, Cuba, la Colombie, l’Équateur, le Pérou, le Mexique et les États-Unis d’Amérique avant de retourner en Europe en 1804 (voir L’expédition en Amérique espagnole).

Dès son retour en France, Bonpland travaille en étroite liaison avec le Muséum national d’Histoire naturelle et d’autres musées des sciences et jardins botaniques en Europe. Il bénéficie d’une pension à vie par décret impérial du 13 mars 1804 signé par Napoléon (Hamy, 1984) et d’un poste de surintendant qui lui est accordé par l’Impératrice Joséphine (Foucault, 1990).

Il reste 5 ans au service de Joséphine en tant que Surintendant des jardins de la Malmaison et du domaine de Navarre. Il y  expérimente et crée l’un des plus beaux jardins d’acclimatation (privés) d’Europe. Tout au long de cette période, Aimé Bonpland accueille chaleureusement les patriotes sud-américains qui séjournent en Europe. Sa relation avec Humboldt est moins étroite à ce moment-là. Ils publient, néanmoins ensemble, la relation de leur expédition, une œuvre sans égale qui est le résultat de leurs expériences de voyageurs et de leurs recherches scientifiques, intitulée « Voyage aux régions équinoxiales du Nouveau Continent », et qui comporte 30 volumes in-folio et in-quatro publiés de 1807-1834*. Dans la préface à la Géographie des plantes (Paris, Schoell 1807), Humboldt rend hommage à Bonpland : « Quoique les Plantes équinoxiales, comme tous les travaux de notre expédition, portent le nom de Bonpland et le mien, il s’en faut de beaucoup que les deux signataires aient eu part égale à cet ouvrage. M. Bonpland ne l’a pas seulement rédigé lui seul d’après nos manuscrits, mais c’est à lui qu’est due la plus grande partie de ce travail. » ",,
Baudin315,Baudin,Tas,C. Olivier,,Peerless Point,,,,,,,,,,Guillaume-Antoine Olivier (19 janvier 1756 – 1er octobre 1814) est un naturaliste et entomologiste français. Il contribua à l’*Encyclopédie méthodique* et entreprit un grand voyage de six ans au Moyen-Orient.,Guillaume-Antoine Olivier (19 January 1756 – 1 October 1814) was a French naturalist and entomologist. He contributed to the *Encyclopédie méthodique* and undertook a six-year journey to the Middle East.,https://fr.wikipedia.org/wiki/Guillaume-Antoine_Olivier,https://en.wikipedia.org/wiki/Guillaume-Antoine_Olivier,,,"Guillaume-Antoine Olivier1 est un naturaliste et un entomologiste français, né le 19 janvier 1756 aux Arcs près de Toulon et mort le 1er octobre 1814 à Lyon. Il fait ses études de médecine à la Faculté de Médecine de Montpellier. Il découvre l'histoire naturelle au contact de Pierre Marie Auguste Broussonet (1761-1807). Il exerce la médecine dans sa ville natale mais il trouve cet emploi sans intérêt et peu rémunérateur. Jean-Baptiste Gigot D'Orcy, détenteur d'une très riche collection minéralogique et entomologique, l'engage pour aller récolter des insectes aux Pays-Bas, en Grande-Bretagne et dans d'autres pays.
C'est cet emploi qui lui permet de rédiger les articles sur les insectes et les araignées de l’Encyclopédie méthodique (1789-1825, 10 volumes, 389 planches) et, plus tard, son grand travail sur les coléoptères (Entomologie ou Histoire naturelle des insectes, avec leurs caractères génériques et spécifiques, leur description, leur synonymie et leur figure enluminée, 1789-1808, 6 volumes, 363 planches).
En 1792, il part avec son collègue Jean-Guillaume Bruguière pour un grand voyage de six années au Moyen-Orient et visite l'Empire ottoman, la Perse et l'Égypte. Il rassemble une collection considérable et revient en France en 1798. Elle est aujourd'hui conservée au Muséum national d'histoire naturelle de Paris (une petite partie est au Muséum d'Édimbourg). Il publie en 1807 le compte rendu de son voyage sous le titre de Voyage dans l'Empire Ottoman, l'Égypte et la Perse (Paris, 3 volumes).
Il est membre de l'Académie des sciences de Paris le 5 germinal an VIII (26 mars 1800) et devient peu après professeur de zoologie à l'École vétérinaire d'Alfort.
Il est l'ami de Johan Christian Fabricius (1745-1808) ainsi que le patron et le protecteur de Pierre André Latreille (1762-1833) notamment durant la période tourmentée de la Révolution.",,
Baudin316,Baudin,Tas,Baie des récifs,,Waterwitch Reef (next to),,,,,,,,,,,,,,,,,,
Baudin317,Baudin,Tas,Cap d'Anville,,Cape Wicklam,,,,,,,,,,"Jean-Baptiste Bourguignon d'Anville (11 juillet 1697 – 28 janvier 1782) est un géographe et cartographe français, nommé géographe du roi en 1718. Ses cartes, d'une grande précision, révolutionnèrent la cartographie.","Jean-Baptiste Bourguignon d'Anville (11 July 1697 – 28 January 1782) was a French geographer and cartographer, appointed Geographer to the King in 1718. His highly accurate maps revolutionised cartography.",https://fr.wikipedia.org/wiki/Jean-Baptiste_Bourguignon_d%27Anville,https://en.wikipedia.org/wiki/Jean-Baptiste_Bourguignon_d%27Anville,,,"Jean-Baptiste Bourguignon d’Anville, également écrit Danville est un géographeet cartographe français, né le 11 juillet 1697 à Paris (France) où il est mort le 28 janvier 1782. Nommé géographe du roi en 1718, il produisit 211 cartes qui sont considérées comme les meilleures de son époque. Leur précision, basée sur les découvertes les plus récentes, révolutionna la cartographie. Parmi les plus importantes se trouvent les cartes de la Chine (1735) dressées pour accompagner la Description de la Chine de Jean-Baptiste Du Halde, qui restèrent la référence jusqu’au xixe siècle, de l’Italie (1743), de l’Afrique (1749), de l’Asie (1751) et de l’Inde (1752).
Il publia un Atlas général en 1737, des atlas historiques et de nombreux écrits sur la géographie et la météorologie anciennes. Il a également collaboré à l’Encyclopédie.
Il fut élu à l’Académie des inscriptions et belles-lettres en 1754 et à l’Académie des sciences en 1773.
D’Anville fut l’un des savants en désaccord avec Newton, arguant que la Terre était ovoïde (en forme d'œuf) et non aplatie aux pôles1. http://gallica.bnf.fr/dossiers/html/dossiers/VoyagesEnFrance/themes/Images1.htm. Il est le frère de l'artiste Hubert-François Gravelot.",,
